id_amat;stato;via_id;via_tipo;via_nome;num_civico;municipio;veicoli;tipo_man;nmanufatti;stalli_man;stalli_totali;ubicazione;LONG_X_4326;LAT_Y_4326;Location
"2293";Esistente;"335";Piazza;Piazza Velasca;"5";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Marciapiede;9.19043432294093;45.4602025654993;"(45.4602025654993, 9.19043432294093)"
"2294";Esistente;"335";Piazza;Piazza Velasca;"5";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"5";"2";"10";Marciapiede;9.19043397706393;45.4602027388489;"(45.4602027388489, 9.19043397706393)"
"2295";Esistente;"335";Piazza;Piazza Velasca;"5";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"26";"26";Marciapiede;9.19037437674197;45.4600891101838;"(45.4600891101838, 9.19037437674197)"
"2296";Esistente;"335";Piazza;Piazza Velasca;"5";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"13";"2";"26";Marciapiede;9.19031370922673;45.4600441975685;"(45.4600441975685, 9.19031370922673)"
"2297";Esistente;"515";Piazza;Piazza Vetra;"9";"1";Velocipedi;0_Solo segnaletica;"1";"10";"10";Marciapiede;9.18308137855618;45.4585510908699;"(45.4585510908699, 9.18308137855618)"
"2298";Esistente;"515";Piazza;Piazza Vetra;"9";"1";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 80;"5";"2";"10";Marciapiede;9.18307261861796;45.4585570128007;"(45.4585570128007, 9.18307261861796)"
"2299";Esistente;"515";Piazza;Piazza Vetra;"9";"1";Velocipedi;0_Solo segnaletica;"1";"10";"10";Marciapiede;9.182745999582;45.4587914535892;"(45.4587914535892, 9.182745999582)"
"2300";Esistente;"515";Piazza;Piazza Vetra;"9";"1";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 80;"4";"2";"8";Marciapiede;9.18274685358671;45.4587915684722;"(45.4587915684722, 9.18274685358671)"
"2302";Esistente;"3041";Via;Via Vivaio;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"25";"25";Alla quota della carreggiata;9.20446034626474;45.4679321042001;"(45.4679321042001, 9.20446034626474)"
"2303";Esistente;"3041";Via;Via Vivaio;"6";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"14";"14";Alla quota della carreggiata;9.20433682220317;45.4683515331557;"(45.4683515331557, 9.20433682220317)"
"2304";Esistente;"3041";Via;Via Vivaio;"6";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.20429839604033;45.4684849246242;"(45.4684849246242, 9.20429839604033)"
"2305";Esistente;"3041";Via;Via Vivaio;"7";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.20417084291412;45.4688975198826;"(45.4688975198826, 9.20417084291412)"
"2306";Esistente;"6186";Via;Via Mario Pagano;"69";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"12";"2";"24";Marciapiede;9.16045176084358;45.4680799225997;"(45.4680799225997, 9.16045176084358)"
"2307";Esistente;"565";Via;Via Zecca Vecchia;"2";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Marciapiede;9.18452213824293;45.4627924266957;"(45.4627924266957, 9.18452213824293)"
"2308";Esistente;"565";Via;Via Zecca Vecchia;"2";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"13";"13";Alla quota della carreggiata;9.18455851822943;45.4628051061246;"(45.4628051061246, 9.18455851822943)"
"2312";Esistente;"5170";Viale;Viale Gabriele d'Annunzio;"23";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Marciapiede;9.1770970024062;45.4532228795068;"(45.4532228795068, 9.1770970024062)"
"2313";Esistente;"5170";Viale;Viale Gabriele d'Annunzio;"27";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Marciapiede;9.17807942616413;45.4530428710813;"(45.4530428710813, 9.17807942616413)"
"2315";Esistente;"5183";Via;Via Pietro Panzeri;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"5";"2";"10";Marciapiede;9.17835175575126;45.4530991218711;"(45.4530991218711, 9.17835175575126)"
"2316";Esistente;"3059";Viale;Viale Regina Margherita;"35";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"8";"8";Marciapiede;9.20655313041579;45.460861934368;"(45.460861934368, 9.20655313041579)"
"2317";Esistente;"3059";Viale;Viale Regina Margherita;"35";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Marciapiede;9.20662768535175;45.4608053615242;"(45.4608053615242, 9.20662768535175)"
"2318";Esistente;"3059";Viale;Viale Regina Margherita;"5";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Marciapiede;9.20467147544861;45.4579502337497;"(45.4579502337497, 9.20467147544861)"
"2319";Esistente;"1039";Via;Via Goito;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"30";"30";Alla quota della carreggiata;9.18877336682382;45.4743448495499;"(45.4743448495499, 9.18877336682382)"
"2323";Esistente;"1039";Via;Via Goito;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Non precisato;"6";"3";"18";Marciapiede;9.18898515114533;45.4743050055729;"(45.4743050055729, 9.18898515114533)"
"2324";Esistente;"1039";Via;Via Goito;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Non precisato;"8";"3";"24";Marciapiede;9.18868065417901;45.4742829986209;"(45.4742829986209, 9.18868065417901)"
"2325";Esistente;"2275";Via;Via Padova;"389";"3";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"20";"2";"40";Marciapiede;9.26097003579175;45.511453377589;"(45.511453377589, 9.26097003579175)"
"2326";Esistente;"2275";Via;Via Padova;"389";"3";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"20";"2";"40";Marciapiede;9.25974726068806;45.5112728843827;"(45.5112728843827, 9.25974726068806)"
"2327";Esistente;"7001";Giardino;Giardino Guido Vergani;;"8";Velocipedi;Arcas ;"2";"4";"8";Area verde – Giardino – Parco;9.16125758451969;45.4700443978827;"(45.4700443978827, 9.16125758451969)"
"2328";Esistente;"7001";Giardino;Giardino Guido Vergani;;"8";Velocipedi;Arcas ;"2";"4";"8";Area verde – Giardino – Parco;9.16105709845747;45.4701161086182;"(45.4701161086182, 9.16105709845747)"
"2329";Esistente;"6349";Via;Via Luca della Robbia;"8";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"25";"2";"50";Alla quota della carreggiata;9.15988618573819;45.4726913413083;"(45.4726913413083, 9.15988618573819)"
"2330";Esistente;"1163";Viale;Viale Francesco Restelli;;"2";Velocipedi;Verona;"1";"6";"6";Area verde – Giardino – Parco;9.19606454912729;45.4887712984862;"(45.4887712984862, 9.19606454912729)"
"2331";Esistente;"1163";Viale;Viale Francesco Restelli;;"2";Velocipedi;Verona;"1";"6";"6";Area verde – Giardino – Parco;9.19682138858534;45.4897784993042;"(45.4897784993042, 9.19682138858534)"
"2334";Esistente;"1377";Piazza;Piazza Carbonari;"1";"2";Velocipedi;Verona;"1";"6";"6";Marciapiede;9.19900143185438;45.4932130601346;"(45.4932130601346, 9.19900143185438)"
"2335";Esistente;"1377";Piazza;Piazza Carbonari;"14";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"4";"2";"8";Marciapiede;9.20128809679892;45.4931980717827;"(45.4931980717827, 9.20128809679892)"
"2336";Esistente;"1377";Piazza;Piazza Carbonari;"14";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Marciapiede;9.20128766840179;45.4931985464954;"(45.4931985464954, 9.20128766840179)"
"2337";Esistente;"1377";Piazza;Piazza Carbonari;"3";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"5";"2";"10";Marciapiede;9.1988720618842;45.4934291356845;"(45.4934291356845, 9.1988720618842)"
"2338";Esistente;"1377";Piazza;Piazza Carbonari;"3";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Marciapiede;9.19887161122371;45.4934291712295;"(45.4934291712295, 9.19887161122371)"
"2339";Esistente;"6155";Via;Via Vincenzo Monti;"79";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.1618970718434;45.4764097571146;"(45.4764097571146, 9.1618970718434)"
"2340";Esistente;"6155";Via;Via Vincenzo Monti;"79";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"6";"2";"12";Alla quota della carreggiata;9.16189794465482;45.4764091285407;"(45.4764091285407, 9.16189794465482)"
"2341";Esistente;"6932";Piazza;Piazza Morante Elsa;;"8";Velocipedi;Cerchio inox;"10";"2";"20";Area pedonale (regolamentata o di fatto);9.15567855287852;45.4755012825445;"(45.4755012825445, 9.15567855287852)"
"2342";Esistente;"6931";Via;Via Berio Luciano;;"8";Velocipedi;Cerchio inox;"14";"2";"28";Area pedonale (regolamentata o di fatto);9.15812729521475;45.4755167284909;"(45.4755167284909, 9.15812729521475)"
"2343";Esistente;"6935";Piazza;Piazza Burri Alberto;;"8";Velocipedi;Cerchio inox;"14";"2";"28";Area pedonale (regolamentata o di fatto);9.15940630760653;45.4766882652454;"(45.4766882652454, 9.15940630760653)"
"2344";Esistente;"6935";Piazza;Piazza Burri Alberto;;"8";Velocipedi;Cerchio inox;"16";"2";"32";Area pedonale (regolamentata o di fatto);9.15808330030204;45.4768632403986;"(45.4768632403986, 9.15808330030204)"
"2346";Esistente;"1377";Piazza;Piazza Carbonari;"19";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Marciapiede;9.19949744190253;45.4946492493497;"(45.4946492493497, 9.19949744190253)"
"2347";Esistente;"6935";Piazza;Piazza Burri Alberto;;"8";Velocipedi;Cerchio inox;"6";"2";"12";Area pedonale (regolamentata o di fatto);9.15830069277966;45.4778424134448;"(45.4778424134448, 9.15830069277966)"
"2348";Esistente;"1377";Piazza;Piazza Carbonari;"19";"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"5";"2";"10";Marciapiede;9.19949793137271;45.4946502580946;"(45.4946502580946, 9.19949793137271)"
"2349";Esistente;"1377";Piazza;Piazza Carbonari;;"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"20";"20";Marciapiede;9.20129667514331;45.4942523168729;"(45.4942523168729, 9.20129667514331)"
"2350";Esistente;"7229";Via;Via Bartolomeo Colleoni;"15";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"40";"40";Marciapiede;9.15153855863456;45.4811871836983;"(45.4811871836983, 9.15153855863456)"
"2351";Esistente;"7229";Via;Via Bartolomeo Colleoni;"15";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"20";"2";"40";Marciapiede;9.15153902249267;45.4811876791913;"(45.4811876791913, 9.15153902249267)"
"2352";Esistente;"1377";Piazza;Piazza Carbonari;;"2";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"11";"2";"22";Marciapiede;9.20129617109766;45.4942529136769;"(45.4942529136769, 9.20129617109766)"
"2353";Esistente;"1377";Piazza;Piazza Carbonari;;"2";Velocipedi;Verona;"1";"6";"6";Marciapiede;9.20121811186546;45.4943247787875;"(45.4943247787875, 9.20121811186546)"
"2355";Esistente;"7121";Via;Via Luigi Canonica;"84";"8";Velocipedi;0_Solo segnaletica;"1";"14";"14";Area pedonale (regolamentata o di fatto);9.16930872021005;45.4813231784922;"(45.4813231784922, 9.16930872021005)"
"2356";Esistente;"7205";Piazza;Piazza Antonio Gramsci;"5";"8";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 50;"11";"1";"11";Area pedonale (regolamentata o di fatto);9.16840134785391;45.4815187081364;"(45.4815187081364, 9.16840134785391)"
"2357";Esistente;"7121";Via;Via Luigi Canonica;"83";"8";Velocipedi;Parigina;"1";"6";"6";Marciapiede;9.17023112090193;45.4809184498471;"(45.4809184498471, 9.17023112090193)"
"2358";Esistente;"7461";Via;Via Antonio Aldini;"72";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Marciapiede;9.13147085385744;45.5117603700453;"(45.5117603700453, 9.13147085385744)"
"2359";Esistente;"7461";Via;Via Antonio Aldini;"74";"8";Velocipedi;0_Solo segnaletica;"1";"10";"10";Marciapiede;9.13113988354999;45.5116513643164;"(45.5116513643164, 9.13113988354999)"
